carrier_loss,avg_msg_loss,timestamp,epoch_carrier_loss,epoch_avg_msg_loss,lr,val epoch carrier loss,val epoch msg loss,val epoch carrier SnR,val epoch msg SnR
0.03257300704717636,0.04399880766868591,2022-05-02 15:38:47.733148,,,,,,,
0.04680153727531433,0.040291160345077515,2022-05-02 15:38:48.015751,,,,,,,
0.03705713897943497,0.04218697051207224,2022-05-02 15:38:48.284564,,,,,,,
0.04297957569360733,0.040795539816220604,2022-05-02 15:38:48.549178,,,,,,,
0.05240604653954506,0.044246673583984375,2022-05-02 15:38:48.814905,,,,,,,
0.03530234470963478,0.05252257486184438,2022-05-02 15:38:49.078023,,,,,,,
0.06297577172517776,0.04121755063533783,2022-05-02 15:38:49.342691,,,,,,,
0.03745794668793678,0.04453511039415995,2022-05-02 15:38:49.606787,,,,,,,
0.04751451686024666,0.035739933451016746,2022-05-02 15:38:49.870890,,,,,,,
0.033464595675468445,0.03585540254910787,2022-05-02 15:38:50.135322,,,,,,,
0.025527097284793854,0.045293440421422325,2022-05-02 15:38:50.399684,,,,,,,
0.03364894166588783,0.04297091066837311,2022-05-02 15:38:50.663655,,,,,,,
0.0498533695936203,0.04207944869995117,2022-05-02 15:38:50.927987,,,,,,,
0.04258232191205025,0.04412710169951121,2022-05-02 15:38:51.192405,,,,,,,
0.027373990043997765,0.03953402986129125,2022-05-02 15:38:51.456386,,,,,,,
0.03092736005783081,0.03508584946393967,2022-05-02 15:38:51.720265,,,,,,,
0.025581786409020424,0.03910613805055618,2022-05-02 15:38:51.985406,,,,,,,
0.0309562049806118,0.04757051666577657,2022-05-02 15:38:52.250457,,,,,,,
0.02207087352871895,0.04985832671324412,2022-05-02 15:38:52.514829,,,,,,,
0.01424267515540123,0.05173984169960022,2022-05-02 15:38:52.779155,,,,,,,
0.01830882765352726,0.041706979274749756,2022-05-02 15:38:53.044089,,,,,,,
0.026443952694535255,0.03772581617037455,2022-05-02 15:38:53.308375,,,,,,,
0.01622743345797062,0.03479985396067301,2022-05-02 15:38:53.572041,,,,,,,
0.012239133007824421,0.047145992517471313,2022-05-02 15:38:53.837640,,,,,,,
0.01596512459218502,0.03764083981513977,2022-05-02 15:38:54.102138,,,,,,,
0.02219853550195694,0.03110850602388382,2022-05-02 15:38:54.366690,,,,,,,
0.010715431533753872,0.03894320627053579,2022-05-02 15:38:54.630849,,,,,,,
0.013202685862779617,0.039213391641775765,2022-05-02 15:38:54.904015,,,,,,,
0.010514961555600166,0.046265870332717896,2022-05-02 15:38:55.167921,,,,,,,
0.010421453975141048,0.042894055445988975,2022-05-02 15:38:55.433001,,,,,,,
0.009953856468200684,0.05069164435068766,2022-05-02 15:38:55.697114,,,,,,,
0.007255172822624445,0.04169284303983053,2022-05-02 15:38:55.961434,,,,,,,
0.005934484768658876,0.029960242410500843,2022-05-02 15:38:56.226177,,,,,,,
0.0068204933777451515,0.040819490949312844,2022-05-02 15:38:56.489708,,,,,,,
0.0026925026904791594,0.037082930405934654,2022-05-02 15:38:56.753772,,,,,,,
0.005796191748231649,0.034265165527661644,2022-05-02 15:38:57.018348,,,,,,,
0.004951103124767542,0.03693390885988871,2022-05-02 15:38:57.282821,,,,,,,
0.006212410982698202,0.04811773200829824,2022-05-02 15:38:57.547299,,,,,,,
0.003012613160535693,0.04866284132003784,2022-05-02 15:38:57.812562,,,,,,,
0.004632923752069473,0.0416774849096934,2022-05-02 15:38:58.077081,,,,,,,
0.0027438185643404722,0.03835404912630717,2022-05-02 15:38:58.342049,,,,,,,
0.002471108688041568,0.05321505665779114,2022-05-02 15:38:58.606416,,,,,,,
0.001727060996927321,0.0391165961821874,2022-05-02 15:38:58.871114,,,,,,,
0.00216856156475842,0.05395269890626272,2022-05-02 15:38:59.135275,,,,,,,
0.00373844220302999,0.045176501075426735,2022-05-02 15:38:59.399321,,,,,,,
0.002269050804898143,0.04393458366394043,2022-05-02 15:38:59.663220,,,,,,,
0.0014756772434338927,0.04391805330912272,2022-05-02 15:38:59.927740,,,,,,,
0.001175346551463008,0.04277349511782328,2022-05-02 15:39:00.201215,,,,,,,
0.0012466844636946917,0.03957484165827433,2022-05-02 15:39:00.466213,,,,,,,
0.001038724323734641,0.04781647026538849,2022-05-02 15:39:00.730985,,,,,,,
